"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00533",19.011675695786,18.2238055171807,18.53938435557,18.8385323809043,18.7580821661416,17.9864318501231,18.6498075456596,18.9528897043104,19.0823280707419,19.3488799310936,19.2740219195269,19.4189058296187,19.0232762032115,18.4137920251373,19.264570499374,19.0240768152802,19.386073443974,19.2105501478171,19.5527399918048,20.2504335956401,19.3643125719362,19.9426498415353,19.55679911813,19.6951436020798
"P00534",19.2534752694038,19.0511716841099,19.0100260758995,19.262593336545,19.5090271046939,18.868356398387,NA,19.1498324379893,NA,19.2277005252244,19.5020305643961,19.8380595825927,NA,18.7855614186767,19.4064923419162,19.2612613749889,20.399323330477,19.2184209521468,20.0155873828693,19.6858318745582,19.7499216827266,20.211563512737,20.0224816982119,20.5210662971529
"P00535",20.0340961575633,NA,20.3765905983935,NA,19.4460080582034,20.1629811028922,20.5065139398749,NA,19.9135833576584,20.4623938411336,20.885824163731,20.7572978050986,20.1433649292618,20.3057010493115,20.0167229089855,19.5953084316178,NA,20.7355000121945,20.6272770716576,NA,20.6771614534793,NA,20.6632756311499,21.1321504074969
"P00536",19.3213208517198,19.5684753407805,19.4672289134036,NA,19.682430880283,19.7772710083558,20.0379007829462,19.7372866947912,NA,20.0190272032904,20.8105744824397,20.3961364219716,19.1870544318855,20.3284320679791,20.3676804998792,20.715128616757,20.7769562582751,20.6288738978759,20.8036287010919,NA,NA,20.5193697220975,20.4883650470363,20.963324782744
"P00537",19.5569135914234,NA,19.7046690796558,20.4217991806774,19.6976851775684,20.22294799532,20.2849459973161,20.5123397014576,20.8715804498403,20.1060349107955,NA,20.1591825033521,NA,20.4999103628012,20.0884452035289,19.6279535455948,20.7950170873537,NA,20.4568965477587,20.9681614075312,20.8192311044039,20.433099578577,NA,20.5790934159732
"P00538",19.0537960717736,19.2486397625281,18.4070854905123,19.4101856043625,19.2515729724869,19.6486426272865,19.0633456884327,19.5165622895539,20.3970751858384,18.5907656433021,20.1187058942872,20.0175264612849,19.5345009932633,NA,19.5960800802604,19.5678013091203,20.1424788165365,NA,20.1090957230858,20.1627244021704,19.67629889894,20.6870619776536,NA,20.0076412553698
"P00539",19.9312207818085,NA,19.7445381720298,20.1322678846221,19.7465846906308,20.3135585815513,18.8698743781765,19.6349510178069,20.5845772965995,NA,20.3530261641729,20.3782722027182,20.4836818594255,20.1769184558102,19.9331052574806,19.8388064976821,20.7260916751265,20.537507016615,20.6361710121329,20.6598257552457,20.6734090917863,19.9879122892826,20.4447608865968,20.613150058696
"P00540",19.9720099547818,NA,18.8282770162174,NA,18.8467509267599,NA,NA,20.3898758843041,20.4815082519222,20.7017826778081,NA,20.3836210860557,20.3856673866516,19.9639438800767,19.9523075184973,20.1008028940591,NA,20.4163841241542,20.3396026654868,NA,20.4394852818482,20.3287673866311,20.882525327046,20.7773309739257
"P00541",18.8846141956299,18.8815657821253,19.6969391457466,19.1268354017076,19.6279439635761,19.7454600600974,18.4170293289081,19.6732760059296,NA,19.9564250725593,19.6972451419655,20.0330230647386,19.9567827764914,19.0692634582025,19.8204505317084,19.6594124529364,20.2015862635204,NA,19.8948403925907,20.119239576958,20.5911709487705,20.2729564600008,20.2397104675046,NA
"P00542",19.7444233010953,NA,19.2263810397403,19.6632898151648,20.3177910783975,20.2679197338911,19.7620308422695,19.211266290483,20.4038030471597,19.8528981040944,20.4390311527204,19.8483949455574,19.6281887672789,20.1251849850073,19.4308312023858,NA,20.6513212435838,19.1963151951426,18.23464603965,19.7602352310316,20.2195202473433,21.1075863497986,20.55946462038,20.6103261354619
"P00543",19.3329554105628,19.1699052768321,18.9035206590207,18.8112890930286,19.502494473569,18.9735538556574,NA,19.1835062444685,19.7139911997344,NA,19.5393812270744,19.4216851375181,19.6404926355154,18.7275276829652,19.3105520867821,19.2641796700302,18.6636397334349,20.4041143616713,19.779174721769,19.8435506072293,NA,19.9997139930259,19.8178213421544,19.2778083101637
"P00544",19.8332447633151,NA,18.8118059910689,19.6586391644686,19.8536420771781,19.1681213558742,19.836054436595,18.6815511615553,20.2243461036587,NA,19.4463944720472,20.1322026204983,19.2605012493154,19.7418520635217,18.7304644406843,20.1101576700553,NA,20.104225101136,20.4032009095514,20.1422334693492,20.427012839484,20.4296246481595,20.1274045109683,20.9697249701635
"P00545",NA,19.6270783154657,20.0544006298394,19.5784334631254,20.3012174318767,18.9034763584677,20.2907806666315,20.1282932555624,NA,NA,20.3572736054237,20.3297758402577,20.1316482101951,NA,20.5500252930577,20.2766547022751,20.4286330572035,20.9459486448951,20.0920964122976,21.1561386605798,NA,20.645691046554,20.2755186593669,20.0991740357207
"P00546",20.0493505944994,19.9939856439511,20.1675404425251,20.1583074828401,20.3058002272944,20.3518042740509,20.356312108156,19.4915749962906,20.2466188479862,NA,20.2811240330984,20.5325750203919,NA,NA,20.2261349813725,NA,NA,19.8645783999875,NA,20.6049098253404,NA,21.5240093937858,20.824322633642,20.72843578054
"P00547",19.6580890611759,19.5591773475335,NA,19.4234593696992,19.6118881075947,19.5119561572938,19.7960601807637,20.2157151443205,20.1739015181691,20.1798575520369,20.3380636307405,20.8611227707351,19.6204903675238,19.606728684443,NA,19.7829109217036,20.3924639793641,20.2731313498667,20.5893074327216,20.44017940324,NA,21.0288857932872,20.4207408296732,20.1771372498058
"P00548",19.3689123375998,NA,19.284154638213,19.879483456716,20.3849261466258,NA,20.0883408541148,20.1949328556086,NA,19.9407731794288,20.6027349565884,19.4732801336276,20.3409382166274,20.5662060938324,20.1777293896072,20.432846980408,20.6108018558701,20.0112787443846,20.5487138857121,NA,20.4607983389951,20.3412383700635,20.6287003505103,20.9371245842751
"P00549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00550",17.8577642159,17.8463415482247,18.1358063255573,17.7299254788354,18.4500886792196,18.1260365855306,18.1586496641531,17.619425623906,18.4965342378074,17.7242431140102,18.4158010995814,18.0688389313015,18.3010451660712,18.0028240808496,18.0112471348865,18.4133992313791,17.9369207704274,18.5557882665308,19.355001470431,18.493171207711,18.3569271391007,18.8782582289575,18.407660378406,18.1400535787396
"P00551",19.733700092868,20.0940105906159,20.125020418849,NA,19.9450693278468,20.1835095248747,19.4526156717141,19.8758175765439,20.973869799032,19.7370530230427,20.2413202259772,20.4131808909501,19.9628739834779,20.7224847579257,20.2572470158611,20.4433523250924,20.913548367058,NA,20.498925957599,NA,NA,20.96343924865,21.1581995548026,21.0945313898273
"P00552",NA,19.7961578357739,19.0860991407562,19.6259994180606,20.1135900956912,20.1370967833725,19.5495765881435,19.6405107114769,20.2964216700833,20.6411397847974,20.5933814443683,20.2546040358687,19.3002644830458,18.9971791419547,20.1061983136086,20.3623754283905,20.2497315270836,20.7955547922655,20.691353484689,19.8681958832882,19.3821196617009,20.6510597358129,20.0417675879615,20.5256381788207
"P00553",19.8874967395467,20.7064063946996,20.019286363617,20.2806943851556,20.1433491514262,20.1585624091442,20.4416252734083,NA,20.93248391811,20.0152420910064,19.8666161938547,20.9704051119432,20.7700385667922,20.2004232603629,NA,20.6864942572406,NA,20.7632860525096,21.051482330816,20.5617806778167,20.3853885178922,21.5278206388722,21.5973546624231,20.813879826658
"P00554",17.8106289194073,19.5471959680169,19.5015216653384,18.6531293762724,19.0346247899792,19.2495927823448,20.0246001124177,19.9582092998386,18.6232675077919,19.7830947998988,19.8476042898665,19.5377738134418,NA,20.7487738813227,21.0050118932016,20.2500597462962,NA,21.282131464059,21.3361463862895,20.8666244505695,21.5173802710727,21.2814921327178,NA,21.5145430082224
"P00555",19.1083109949915,19.2734265970118,19.4409218684486,18.6571884141741,18.7131190368002,19.6840750337726,19.2051512482669,19.1645856465702,19.1183425384163,19.842187939362,19.966681495955,19.7831117502193,19.9125371975453,19.6149329950047,19.6701450557665,19.4444813308289,20.3345744770734,19.9211376012773,19.7643869918271,19.2006557556848,20.3801514174132,NA,20.2039875780599,20.0970714660307
"P00556",18.4030842261638,19.5763217158845,19.2759646300427,19.0012267984801,18.8247314469148,19.5263035555658,19.2923683305532,19.5872388602207,18.6261097170999,19.5511438091494,19.6486348704086,NA,18.8949424640214,20.0999018880057,19.4897417640859,19.9561800588512,19.9520284227138,18.6499293553664,19.6744533652041,19.9601914673787,20.2146544477019,19.8850380793132,20.3697564364281,NA
"P00557",19.2581484670848,19.4852871245769,19.7413998729672,19.3772164729303,20.2285057222754,19.3178952555693,19.9430575311159,20.2963828776986,20.6386888887992,20.1992176207604,20.583062368043,20.6240562925378,20.4725473871848,20.0857665339691,20.4255493125152,NA,20.3037111917789,20.768993983045,19.9877687404025,20.3212890264842,21.1590989242525,21.111069011292,20.6337046785005,20.4506661449225
"P00558",19.6948991169424,19.6463465165301,NA,19.3131904187815,19.6571622647148,18.6063561747156,18.956139492144,18.9223725824977,20.2440147064117,NA,20.1330072059588,19.9986230527748,20.4871112838594,20.420279700577,19.3983074425049,19.8651031178862,19.9678933954375,20.2011817430052,20.6021076106035,19.8826184060039,NA,20.6701353051742,NA,20.0688210111646
"P00559",18.99888236518,19.4549666629257,19.1199899503065,19.3550399684572,19.2628692087338,19.2827671612363,19.6093882873025,19.9362863514098,19.4548563296039,20.4066834351987,19.9866839189238,20.0760051491619,NA,NA,19.5193613666194,19.5698013722767,19.1407352223321,19.7748213272321,20.4542674890276,20.3730179169744,NA,20.4767389392837,20.4685630699502,20.5377793225547
"P00560",18.8261349798091,NA,19.4068858857092,19.3770335713236,18.4961134582896,19.9831728850712,19.2857233180081,19.5284186626149,20.4593818830106,19.8614810422085,20.0680303907303,20.027689979038,18.1370112028963,19.8827117827407,20.1548516060647,19.3371790455932,20.0446091382829,19.8021393593715,20.639128651749,19.2865704517298,NA,20.5796884569837,20.1947917416969,20.2696628632771
"P00561",18.8659768505516,19.5787457237692,18.3363490271276,19.246547060679,19.5497894472093,19.7651877569013,19.1210736173852,18.8150315688425,19.8460895434466,19.3473835479176,19.7258556680325,20.4111588077972,19.5191685020285,19.4964833830665,19.8748179903575,19.5069932002964,19.7999099603588,20.0304634782605,19.580780592995,19.9221425819415,20.0574389521,19.7605874607191,20.1779636185346,19.92173160055
"P00562",19.5406610697427,NA,18.9489378860869,18.6179762507264,19.4432240529652,18.3864195995588,19.2023823965916,NA,NA,19.2387560171435,19.6851429460791,19.9217357845323,21.5822936655172,21.1020523939774,NA,NA,21.666067628294,21.44150287622,21.4261970917466,21.6668854979798,20.7822332779008,21.8800441341971,22.0916971349568,21.9179651952749
"P00563",18.6633510609165,18.5085146903998,18.9688757582725,18.8237025145472,18.481190375433,18.3951720680607,19.0007686006896,18.4122981054114,19.1278318566329,18.9864438571478,19.2177782600273,19.4750642634577,18.8734511446451,19.4695172773486,18.7260849337389,19.043754345174,19.6885487072081,19.1865407884267,19.745958129775,19.8429415234477,19.766301071117,19.2930863087035,19.3514462377264,20.1680612758252
"P00564",19.735510216977,19.8033885302824,19.7966467673229,19.51983124984,19.5007148471584,19.6464636535479,19.7984389710228,19.8393829367699,20.3218915131109,19.8268289310982,19.7768563762834,19.3597215233338,19.3701702191969,19.9006638911948,NA,20.2932071937799,19.678684411431,NA,20.1614757248832,20.1476585595992,20.0531641857,20.4776305952232,20.5448056321327,20.7458300958721
"P00565",18.5680311796137,19.9250626381182,19.9694885028805,19.4085924181347,19.7334634259008,20.0104540416954,20.4090972627348,20.1261484775149,20.5129234027518,20.5978152330562,NA,20.6377193038293,20.7047038824233,20.879930520587,20.1010222433584,18.9149624269047,20.5470153897043,20.5083630029598,20.9411681306629,20.6272811819538,21.1750224341419,21.3157731846902,NA,20.7026076657178
"P00566",19.7709534159372,19.4117218264263,NA,19.5571400852953,19.1842314351252,20.2158576907474,19.7125525674004,20.2131148443188,NA,20.3978724348504,NA,20.1814018718416,19.5665453436789,20.2180239214431,20.103293866207,19.7464969183974,19.823671199456,NA,20.2839235083241,20.2838521996589,20.9558702429662,20.8150613007459,20.9889682612854,20.4906860231486
"P00567",18.5388526631448,NA,NA,19.6763874175365,NA,20.0645800953267,19.3716201351935,19.8698106779548,20.0716979362304,NA,NA,21.3490386351138,NA,20.1854227585852,20.580285876524,19.7939426937812,20.5608328908672,NA,19.6565974583757,20.3687906469257,21.071454063769,20.3968461691397,21.0064260833862,20.1591132667848
"P00568",18.2978839438357,17.9774169512933,18.3125980918649,17.9601510818724,18.8252202999224,18.0666116757655,18.6732085613802,18.4512987964351,18.39349969529,18.9184834831524,18.2903200554529,18.6595668097799,18.6391313708769,18.4263221455995,18.2768392338345,17.8415790857895,18.8727533314952,19.3282531269638,19.3159687519932,19.313827033014,19.0959532769151,18.8388202880839,18.8786567905392,18.5200991989015
"P00569",17.8034325377202,18.3728839010736,17.98294796158,17.6569968934314,17.5343163150066,17.8213188303866,18.1364161847838,18.234481572813,18.3337479622401,18.5906922907108,18.7668172737882,NA,18.1271094834846,17.7994964288455,17.8145421570832,18.5150938143967,18.0050701444448,19.2340414160228,18.9129133573917,18.8465166240157,17.7952576247392,18.5368578870891,18.2630345104052,18.9022738195537
"P00570",18.2543038666325,19.0532599434012,19.0472418344523,19.2348236032602,19.4173792125685,19.6686104269909,NA,19.1070153416206,19.4390538576894,20.2431625139661,19.8957276635909,19.5213798438088,NA,19.3340038635173,19.7611155005874,20.2014054130715,20.0982431784289,20.0104255616062,19.9584490895997,20.1655691585496,20.1513038955397,20.0959082304253,20.5904253138607,19.6707789725678
"P00571",18.9565765119901,18.1742252651575,18.1651569544535,18.850482949305,19.0063250032478,18.738408968481,18.0860997178764,18.9232538736197,NA,19.1967460321192,18.421734863682,19.0672534260181,18.9605642881553,18.8072738783065,18.9047475404095,19.0898946576853,19.2151909777596,19.5844982893722,19.3296548402408,19.351906702105,19.34272367254,19.7108822040446,19.699464298989,19.5808051477971
"P00572",19.704281526377,19.4156243043138,19.2636433989976,20.2081964681152,19.986825298587,20.2432901734357,19.6507120178382,19.7084342471643,20.5916535265651,NA,21.0951554911632,20.2578475966557,20.2785126463865,20.3714638053314,19.5507628738268,20.4346750782329,20.953178733574,20.7331530031062,19.9398872860327,20.879700312365,20.7880491460285,NA,20.7724520295215,20.969507352927
"P00573",19.4268904247416,19.520426593628,19.8318265435127,20.3101346511716,20.2287698912491,19.4779498733238,20.2773023460838,20.8175670647751,19.9555024399806,NA,20.4991086976117,20.7335380104797,19.5626914919585,20.7480047817802,20.3935732966161,20.6489322748561,21.0863936900025,20.9837049610418,NA,20.5530396843742,20.9012590115286,21.3331911043597,NA,20.8212332637265
"P00574",20.127160510564,18.9638436908719,18.703429203561,20.0294537371475,20.539070211689,NA,20.3206156787042,19.850212362192,NA,NA,19.9422002444868,NA,22.1470758921602,21.7297311282703,21.441599132243,21.1719587010174,22.0613511366977,21.4429641119386,22.1548498129074,21.6818603274804,21.8082056530807,22.4802514936114,21.6025739425953,NA
"P00575",19.035476861819,18.6082208481772,19.1322404083394,NA,19.4009674204816,19.3917948550399,19.3077523712023,19.4230076289985,20.5367139022397,19.8908130463758,NA,20.2844321389719,19.9512594173213,19.7061674873795,20.145340271596,20.1997224695104,20.1733229949691,NA,20.6442814056803,20.3483305742426,20.7281491973411,NA,20.8098328290166,20.09270747167
"P00576",16.8750293131302,16.8674348184667,16.7015581139478,16.4774570140172,16.883989555476,16.641999301113,17.4311839811938,16.769783238499,17.7245314798309,17.4716667786796,18.0606515247668,17.4935438768095,17.1118356681258,17.4240785510205,17.076708101348,17.2427216343399,17.0114353939789,17.6577309124615,18.0259724895903,17.2877864002131,17.8293313212703,17.7765812440694,16.8876536977941,18.3059610989073
"P00577",20.2943050368708,20.3332334286203,20.0708023326911,19.5925866064259,20.5646959621933,20.5443543321007,19.863433436297,NA,NA,20.506630056149,NA,20.7656729560527,22.2900393822944,22.029682500689,NA,NA,NA,22.2192924509043,22.1674897005681,NA,21.9959195224066,22.621941701013,NA,22.7201233750831
