"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00256",NA,19.6560959566993,20.3092545246533,19.1167191602633,NA,19.5901097307493,20.3964555836342,19.8602798007037,20.7908155080305,20.3437145703954,19.7855244367602,20.825205100982,19.6401074254588,19.7498854581005,22.9733378771688,19.9769477434475,20.4582447197983,20.8162046381947,NA,20.4393018041918,21.2272761620412,21.1088197112815,20.8094189203623,21.0293467607046
"P00257",18.1479994116711,18.5615135208647,19.4063006536479,18.9751199407067,18.4929888679916,18.5863458252413,19.3339773645116,17.6505285866511,18.8023668194213,18.8809206841567,19.27426727896,18.9945350522363,19.3883276161469,19.3070318559828,22.3720742846477,19.5288719386062,19.0737943549204,19.9361450502834,19.5714535877299,19.8445359073864,19.7928321802253,19.7267839010946,19.3644803427311,19.6829927553719
"P00258",19.7972324079381,NA,NA,19.7151017785622,20.2239756059766,NA,19.0166111624104,20.1499381060767,20.2008150639815,20.7595527955253,20.7678351870249,20.5278730741847,19.9972106030345,20.1894953893198,23.1806587684688,19.425116185551,19.6873669221626,NA,20.7202587884382,20.750305003368,20.6228915516833,20.7822037621389,21.0384608165791,21.1150663234102
"P00259",19.862214058381,NA,18.7526996856566,19.6621857438206,19.3105097499552,19.4413016499517,19.5626404199841,19.4145938696556,20.2519666751457,20.3785230542785,20.3707051864879,20.0740106047653,19.7634117726286,20.3608836318163,23.3579195421026,19.4884080591454,20.7557982166478,20.7930843824813,19.7902516394113,20.4014606101832,20.7553206304174,20.4853031001352,21.0013509597003,20.8381175605195
"P00260",19.7517680701074,20.0783767765035,NA,19.7156230173443,20.7882486808715,20.234871627119,NA,20.0458462398811,21.0706282175243,NA,20.5402332333674,20.7109387979924,20.4070137718099,20.6243544697463,23.6831282886869,20.5359045597662,21.4343159415472,21.6273789831891,21.3280988606686,20.5821785460784,NA,21.5554724388069,20.8637457067066,NA
"P00261",20.1371032687951,NA,20.1298191272612,20.6586455632858,20.2631463168816,NA,20.2557144110458,20.0050924494278,NA,21.2173218510273,20.6783717694261,21.2748907416425,20.180771494774,20.3397394196045,23.5160576672339,20.4239240879888,20.9307345537469,20.8189605292348,21.0099894329217,20.350889995517,NA,21.5427481829966,20.2729852589659,NA
"P00262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00263",NA,NA,19.7745755359453,NA,20.0569381338091,20.2011140343054,20.3722398630253,20.1109407887876,20.6417653161003,20.3796793968908,20.2113862900831,20.3255646995542,20.1845562951256,19.3415850146296,23.0409570757986,20.2813128802883,20.3830376870027,20.4169524602443,NA,20.8408230418079,NA,20.756172045602,21.3917337997678,20.9412525954806
"P00264",18.9785718619488,NA,NA,19.2463309890845,19.3839869798361,19.0811524917646,NA,19.2034596443657,19.8624599000007,19.9184671982164,19.4448526913626,19.8124344024685,18.7055500681422,19.9995416774664,22.6428976462868,19.4893654146991,20.0721821907241,20.308130707329,19.57701438349,20.2478114623134,19.7633560297573,NA,20.4915087859772,20.2014555511853
"P00265",19.9774551431856,19.9816472545034,19.8775150843406,18.4325639282054,20.2752175240672,19.9994643276078,20.46255786858,NA,NA,20.1092197807438,20.425828292502,20.0825821200915,20.4447987254607,19.3568808262137,22.7303161616482,20.6199939974278,NA,21.1425448750098,20.8390748812423,NA,21.0438856551637,NA,19.9190011423191,20.1365066231474
"P00266",20.5702014421527,20.1623495711031,20.882775437001,20.0635623075328,20.7239650948433,20.4732850595394,NA,20.3006421020103,21.5812084849733,NA,NA,20.7776612740399,20.534739428196,20.375704172621,NA,20.7323749238798,NA,20.7269191540641,NA,20.9194453606607,NA,21.5617010918909,21.2169982514905,NA
"P00267",NA,19.473708148449,19.573384119752,19.2454876412133,20.5362555237326,17.9606871146393,19.7978933958947,19.8768187484,19.3724570083352,NA,20.7012034135953,20.4478311873639,20.7615372741693,NA,23.3936838640534,NA,21.3398074930152,21.315170574781,21.408637672398,21.1548762093691,21.6885501856045,21.6052277067464,21.4301025260096,NA
"P00268",19.7112547294875,19.6789373057773,19.5165467766428,19.3101907761704,20.4979046330101,20.0929149835761,19.9740327752166,20.0297867438822,19.746832276112,20.5835409975498,20.3694073939883,20.2265440590615,19.9721343954132,20.3999904800427,23.1797437940507,20.1988311965099,20.7765418440237,20.7096246110112,20.5600207567879,20.1009001247321,21.0092289589927,NA,20.9575609363584,20.8572575130073
"P00269",19.3866390128714,19.3378789375246,19.1912832729058,19.588467612083,19.3533268428866,NA,18.9415940705644,18.9946085375781,NA,20.058927206413,20.2942948411141,19.9512200207723,19.7020681752764,19.5926166188454,23.348011823271,20.2842019236097,19.4325349445759,NA,20.8823185125615,18.9592748426033,20.6547701315021,20.8291088224383,20.7864293612763,20.2394054534829
"P00270",20.5315020733401,20.1706665157785,19.6495993808696,20.0247427093531,20.2218304093015,19.8912149893429,NA,NA,20.6171622248999,21.138374270781,NA,20.6787054165905,20.2206966683954,20.8873595399287,24.3441315296048,20.4346363590427,20.7189921077568,20.9403441219752,NA,20.650023291457,21.5818461407887,20.9046065521758,20.5747572372119,21.2222647317326
"P00271",NA,18.6129261120086,NA,19.6315235889255,18.8402222046531,19.4617144375258,20.057246401868,19.6949251342759,19.5378429079012,NA,20.7700016007152,20.5125099378525,19.2449052146828,19.7171506119778,23.4659838894318,19.8824166567879,19.8899532165713,19.2904871653567,20.5995474861042,20.8546640044283,NA,20.6480233155585,20.6357653057186,19.666684420197
"P00272",NA,19.2007364925122,19.5738799025008,18.8666071163928,18.7046099610398,NA,19.6814239469945,19.1131704733678,20.1137948059475,20.1625485701976,20.4414102771335,19.7066482987189,19.7046379909732,18.469915495755,22.6886592638084,19.8786641644094,19.968605552294,20.1205917161073,20.2606241271385,20.6783867676601,20.1439596615768,20.3202284527953,20.7521290901653,20.5705832187
"P00273",19.823152357573,NA,NA,20.7395869935568,NA,20.384725850067,20.9694007895082,20.516935787706,21.0177147976437,20.2814039042201,NA,21.4402584854619,20.4173142617765,19.9679732812879,24.4819333677714,21.4426824472606,20.9790367887717,21.5695062626189,21.1801914730731,20.5168585503931,21.2078830885405,20.8117364590941,21.1887922820254,21.2015373986072
"P00274",20.1827754185345,20.257580963891,19.665209965996,NA,19.9540358520659,20.1888273453878,19.673658011156,20.0415580993506,20.2141600640198,NA,20.669211908666,20.0425853729451,20.8367389271646,20.4169192437387,23.1387791296758,19.4287777856517,NA,20.3433729144742,20.5080125950053,NA,21.4974962704546,20.4720722803601,NA,NA
"P00275",NA,20.4157149309547,20.2223614412565,19.564005327918,NA,20.6055203595011,19.6357217192506,20.3706406142938,NA,NA,20.3997330824677,20.9765450929899,20.8269020514152,20.6859508038535,NA,20.6322485496629,21.0480872425887,21.202106543895,NA,NA,NA,20.6021467886083,NA,21.3771967064736
"P00276",19.6004580507652,19.6093343664242,19.9241340290207,19.0593118779539,20.2905371092272,19.710968380494,19.9463009631878,19.2950302377077,20.4946108577307,20.1522259715024,20.0113724013164,20.5489691244982,21.112317807345,21.2121463307141,24.5619878450019,NA,21.4807580876247,21.7091542154285,20.485039911178,NA,21.9171747559645,21.7814141879461,21.4874425100595,21.9607547675648
"P00277",NA,19.8055299463852,19.5722501087005,19.9150723649226,19.7477944534386,20.1544290867519,19.5434238855457,20.470358350278,20.3964333097166,19.4470406721081,20.3038456111728,20.4068449136746,19.737820311676,20.3126788709954,22.8977839440422,19.9680619807406,20.4015486219843,NA,21.117496190913,20.6387292253291,20.7005528992391,20.8764840645926,20.2465927420884,20.6173057362755
"P00278",NA,19.9820122869151,20.3022664894028,19.91027258937,20.0235836329269,19.8447296148266,20.5441274257439,20.2002908232993,20.7405660102144,20.0912868385062,19.6564185986319,20.3393447385544,20.7819552444735,20.446483069885,24.2132933253153,20.4868175855714,20.6439275722847,NA,21.2767536269581,20.8835067853416,20.5958757017805,21.2907709997787,21.4338542909746,21.0979863958903
"P00279",18.6401630348454,18.7039147211019,19.0024666758553,18.8192022596452,19.3879063917214,18.7824652398753,19.571676433826,NA,20.0116465397888,19.8123012187338,19.6769733475038,18.8596878001359,20.2362852663072,20.4364057875077,23.0090232987726,20.4225985390214,21.1965926113846,20.4844863805635,21.1653311037969,19.6611061081011,20.3349455422593,20.4380103133822,20.6605529240262,NA
"P00280",20.1371458649184,19.0205605427538,19.3588572476922,20.2903376551478,20.2514316860818,19.8257377084975,19.3896701744556,NA,20.3293701582109,20.5006664735844,NA,20.3618300369463,19.8308113234336,20.1092457679263,23.2121466958416,19.5260540054003,20.6773056895632,20.2802478275368,20.3540593984832,NA,20.4806118761478,20.5530408658382,20.7304810303096,20.5556533962738
"P00281",18.1320552911779,17.1272715987177,17.7451454643998,17.7534185215083,17.6957605914051,17.6686674963958,17.8520749873871,17.8081361618481,16.8606145754443,18.214397379162,18.0127734229779,18.5431132799816,18.1861132912743,17.9147849795551,21.4712548323143,18.515749760514,18.1132915676961,18.3691627772161,18.7751255245299,18.8842047320145,18.7931197966547,19.0111098108316,18.3905531064556,18.4727365495245
"P00282",20.1101346003383,19.5921944118927,19.6641305343916,19.617772683566,19.5602875553753,19.4971990855703,19.8203408869359,19.1365296623411,NA,20.4169594167525,NA,20.4254476316368,20.2292955334707,19.49197246905,23.7890052675664,19.6007884117885,20.6854515336168,NA,20.858534349392,21.1125769804822,20.4570485522661,20.8613438684062,19.9438496104074,20.4134596057043
"P00283",18.68535528676,19.473395485739,NA,18.7862401098098,18.3355513949756,19.0485099744289,NA,18.8396772724743,19.6782821229888,19.6788300043718,18.9165993951431,NA,18.6905444340038,19.372325433396,22.8428155539187,19.7794152459084,19.2165833840726,19.8584746273142,20.0043021971103,19.7327870052389,20.158430915635,19.0996226174788,20.4369387010421,20.2462359353331
"P00284",19.6444893785935,18.3473341226203,19.3429461149229,NA,19.114762913748,18.8531794771808,19.7941392900719,19.7949556175142,19.9996448607259,19.963925243469,20.0881917417032,20.1049063361214,19.863715250935,20.05651727474,22.6564794781099,19.2789844547812,20.7072782744294,20.1987790401529,19.5303193363219,19.9311595470059,20.5386876877581,NA,20.8097446734751,20.6486384280975
"P00285",18.9538376462147,19.0193916360453,NA,18.5305618313754,18.8371873262166,NA,18.9456145627818,18.93008171015,18.5231002001524,19.4559370812315,18.4382242157207,NA,21.8251393923454,21.6366344443969,23.6157961361986,NA,22.0581116788558,21.9794657836325,22.3002989389485,21.9125471507627,22.104534969617,22.0967647822285,22.2451844868704,21.6503531128398
"P00286",19.9739122751976,19.9677311571744,20.0209995736473,NA,20.3390150363454,NA,19.5859056219582,NA,20.5921264123193,20.4267557443207,20.7297818158486,20.5697002391119,21.6831138746522,NA,23.3923625615287,NA,21.5067933129728,NA,21.1769322736086,21.4253270138286,22.0900040010219,NA,NA,21.8444243597572
"P00287",NA,20.3716632996801,20.4909981052909,19.536358830844,20.651447130988,19.5322875112241,NA,20.2313422740972,20.0341188427663,20.393163549077,NA,21.0789722516807,19.9993676387992,19.5850833072773,23.7179014744992,20.3330004420495,21.2018533284033,21.4570719650426,20.6076927555413,20.3020533567908,NA,21.0532170623818,20.9050429899555,20.5939224692511
"P00288",19.6654423665423,19.569861469291,NA,19.9134102240306,19.8186334128276,NA,20.3908859747758,20.3176256723298,20.3959967644577,20.335476872095,19.7327314351456,19.353355383384,19.2009714880295,20.2815984548216,23.644731265984,20.2432339523223,20.9114752255073,20.5461957543579,20.6296463597329,20.2006657859465,21.1661895291038,20.9219407330949,19.0804658897981,21.1434737004563
"P00289",19.996064889677,NA,19.6175552138162,20.1588140876987,18.4107042822944,19.6832887308887,20.1347746518311,19.2366230661371,19.9613232392942,20.1192982801116,19.8393593278088,20.525617919616,19.9263339012342,20.2050859804636,23.245592135266,20.5027352263733,20.2587169044411,20.2903367029953,20.4744399614886,20.5305739958792,NA,20.2355817832519,20.4854200477188,20.1465478527685
"P00290",19.1468214205836,19.2527102384976,18.9648506079756,17.8863453793331,18.939014468042,19.287389355619,18.5845273646576,18.4863835044514,19.3424029400446,19.5020754909289,18.6103182687338,18.9256354788851,17.9918694842975,19.0593429406892,22.5324725728253,19.4076017751717,19.8183464208783,19.0788352989991,19.8534366687717,19.690883879418,19.7357179836604,19.803735522485,19.8248117254661,19.9023549312065
"P00291",19.1478292161618,18.6730309461898,19.1753599799091,18.9824875498445,19.3610505977141,18.9341266042275,19.4796126673589,18.3842659414234,19.1878865111768,19.2443868441998,18.6379959532422,19.5940365126063,19.2977493130878,18.8803282801143,22.4698516838093,18.6923557318148,19.423705796185,NA,19.8469736279453,19.5219941044696,19.9842283872895,NA,19.9359220450603,19.9843905028176
"P00292",NA,NA,19.8780620374044,19.9614052303335,19.8964203437194,20.1767673772862,20.6120249805139,19.8693398612659,NA,19.8603536708704,20.3944098993802,20.2840664895673,19.3517479956048,20.1050037333783,24.0477241676996,19.6792137208058,20.427518475503,20.4500679095344,20.1846954853842,20.8483961951603,NA,19.866530909481,20.2516131817375,20.4585544618748
"P00293",20.5433438983819,NA,20.6256631368098,20.4665164564449,20.1743661337589,20.3367927640511,20.4768583842307,20.7274101124622,20.4765342019632,20.6809442177719,21.1514678071375,21.3384694714145,20.17274768684,19.8557682692355,NA,19.9362606542774,21.5089962726599,21.3424537431169,20.7570807079237,21.4337321993253,NA,21.063956281912,NA,21.2528059274242
"P00294",NA,18.3478797000171,19.4781780430507,20.0833833582063,19.8781504919753,NA,19.7041196821949,18.5857992544574,20.2694906532174,20.0148821535528,19.6048492494484,20.2997336957952,20.2079891370446,19.7020154966178,22.9485450613865,19.40793139379,20.7126462509737,20.066191438116,20.4728786381117,20.3444176411686,20.211293330149,20.7153286049954,20.8311579130945,19.7126222666788
"P00295",20.0426391231141,18.7647506587149,20.1702442060252,NA,20.4346047801562,20.7871603134953,19.8506764924909,20.3373019400142,20.9023438776008,20.9361444806615,21.0976296183524,21.0496806235784,20.2957906997581,20.5165750606552,NA,NA,20.8724987235237,21.1983338489254,21.1171217763877,20.934913041023,NA,21.4900618979409,21.571171559536,NA
"P00296",19.518678937842,18.3947726965328,17.6455875533082,19.8009919790614,19.6953988922736,19.6835560299845,20.051283439531,NA,20.3119641043286,19.8919538334397,18.702674787048,20.1943203205181,18.9731089408034,19.7844398457359,22.748060787645,19.8535852890966,20.3840524240846,NA,19.9725787856391,20.3913488787251,20.6132612460985,20.5398353800037,20.5635970327991,20.1344601105446
"P00297",19.8570548546472,19.8924871780449,NA,20.160675102222,19.0464042836855,18.9050936909902,19.8668724213892,19.3984662330655,19.8300541541772,20.3743103149263,19.8686102289287,20.0670122431787,19.9615446979079,19.2432945979756,22.5992231916984,19.5734221739389,20.4896119416115,20.5569602925241,20.2642481859536,20.225968882951,20.7070800049222,19.9154784193927,20.6881881268559,NA
"P00298",19.4536185931551,NA,19.8275642981804,19.1231437254174,20.2830148525152,20.2050340924683,20.2563792999976,20.1113782561027,19.5691497104647,NA,20.0520513007539,20.523505692502,18.8299061664144,18.3664821276651,22.1164207279373,18.840355527412,19.2669782991125,NA,19.1653173158382,18.9680698715255,18.8311215323616,19.2152738735299,19.3979159563846,19.492600472274
"P00299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00300",19.7100218262876,20.4594395500717,NA,20.3300724639032,20.6516138402728,20.4914818466403,20.5358357722844,NA,21.3145706889596,21.4999303262126,20.8132103682492,NA,NA,NA,25.9028566537754,22.6446175592925,NA,22.886534111539,23.1123434745785,23.345168583949,23.342693164313,23.2321149715803,22.9991230683453,23.4885966056137
"P00301",19.8779807451721,20.2460272192223,19.961356542609,20.3550380304264,20.4095505880608,NA,20.1652117687952,20.3337107594586,NA,20.9734984474846,20.4504190238854,19.9685608891311,20.5642788325967,19.7466456524033,23.2297406345852,NA,21.3920131316945,20.986457458547,21.4447901361257,20.941188148447,20.81461664232,21.5339555870903,20.5446874704596,20.7355343523105
"P00302",19.3367746797049,19.4981480612451,18.7913516522387,NA,NA,19.3969807021317,19.8345713762474,17.9494146996949,NA,20.013317826578,NA,19.600605863509,19.6800284822673,19.5395797694307,22.6810834562684,19.7385027735047,20.6954432469686,19.8239463147164,19.7541055204469,20.5361710786394,NA,20.8519234834102,20.4402847929734,20.1926737058272
